,0
TCGA-AC-A23G-01A-11R-A213-07,-0.012578084
TCGA-AC-A23H-01A-11R-A157-07,-0.09353797
TCGA-AC-A2B8-01A-11R-A17B-07,-0.028393686
TCGA-AC-A2BK-01A-11R-A21T-07,-0.10730023
TCGA-AC-A2BM-01A-11R-A21T-07,-0.07646119
TCGA-AC-A2FB-01A-11R-A17B-07,-0.015562971
TCGA-AC-A2FE-01A-11R-A19W-07,-0.019409873
TCGA-AC-A2FF-01A-11R-A17B-07,-0.007953211
TCGA-AC-A2FG-01A-11R-A17B-07,-0.026474958
TCGA-AC-A2FK-01A-12R-A180-07,-0.013659878
TCGA-AC-A2FM-01A-11R-A19W-07,-0.07041416
TCGA-AC-A2FO-01A-11R-A180-07,-0.019124728
TCGA-AC-A2QH-01A-11R-A18M-07,-0.062442075
TCGA-AC-A2QI-01A-12R-A19W-07,-0.045153845
TCGA-AC-A2QJ-01A-12R-A19W-07,-0.04997839
TCGA-AC-A3BB-01A-21R-A19W-07,-0.012788995
TCGA-AC-A3EH-01A-22R-A22K-07,-0.06644775
TCGA-AC-A3HN-01A-11R-A213-07,-0.007602083
TCGA-AC-A3OD-01A-11R-A21T-07,-0.01046531
TCGA-AC-A3QP-01A-11R-A22U-07,-0.032872286
TCGA-AC-A3QQ-01A-11R-A22K-07,-0.04150375
TCGA-AC-A3TM-01A-11R-A22K-07,-0.028646952
TCGA-AC-A3TN-01A-11R-A22K-07,-0.06519664
TCGA-AC-A3W5-01A-11R-A22K-07,-0.007896314
TCGA-AC-A3W6-01A-12R-A22K-07,-0.009302785
TCGA-AC-A3W7-01A-11R-A22K-07,-0.013716406
TCGA-AC-A3YI-01A-21R-A239-07,-0.008988024
TCGA-AC-A3YJ-01A-11R-A22U-07,-0.07284042
TCGA-AC-A4ZE-01A-11R-A41B-07,-0.048433274
TCGA-AC-A5EH-01A-11R-A28M-07,-0.049923453
TCGA-AC-A5XS-01A-11R-A29R-07,-0.030848488
TCGA-AC-A5XU-01A-11R-A28M-07,-0.046229098
TCGA-AC-A62V-01A-11R-A31O-07,-0.090737194
TCGA-AC-A62X-01A-11R-A29R-07,-0.09348345
TCGA-AC-A62Y-01A-11R-A29R-07,-0.046156842
TCGA-AC-A6IV-01A-12R-A33J-07,0.012238117
TCGA-AC-A6IW-01A-12R-A33J-07,-0.05749078
TCGA-AC-A6IX-06A-11R-A32P-07,-0.01210334
TCGA-AC-A6IX-01A-12R-A32P-07,-0.0096465275
TCGA-AC-A6NO-01A-12R-A33J-07,-0.039699957
TCGA-AC-A7VB-01A-11R-A352-07,-0.09824333
TCGA-AC-A7VC-01A-11R-A352-07,-0.052913606
TCGA-AC-A8OP-01A-11R-A36F-07,-0.025285501
TCGA-AC-A8OQ-01A-11R-A41B-07,0.004340765
TCGA-AC-A8OR-01A-21R-A41B-07,-0.09003213
TCGA-AC-A8OS-01A-12R-A41B-07,0.0003543484
TCGA-AN-A03X-01A-21R-A00Z-07,-0.08605289
TCGA-AN-A03Y-01A-21R-A00Z-07,-0.078004815
TCGA-AN-A041-01A-11R-A034-07,-0.06814144
TCGA-AN-A046-01A-21R-A034-07,-0.060325883
TCGA-AN-A049-01A-21R-A00Z-07,-0.056786485
TCGA-AN-A04A-01A-21R-A034-07,-0.05743865
TCGA-AN-A04C-01A-21R-A034-07,-0.071631454
TCGA-AN-A04D-01A-21R-A034-07,-0.10228153
TCGA-AN-A0AJ-01A-11R-A00Z-07,-0.073449194
TCGA-AN-A0AK-01A-21R-A00Z-07,-0.13051094
TCGA-AN-A0AL-01A-11R-A00Z-07,-0.056087222
TCGA-AN-A0AM-01A-11R-A034-07,-0.0465817
TCGA-AN-A0AR-01A-11R-A00Z-07,-0.059869494
TCGA-AN-A0AS-01A-11R-A00Z-07,-0.073722675
TCGA-AN-A0AT-01A-11R-A034-07,-0.061334245
TCGA-AN-A0FD-01A-11R-A034-07,-0.06712222
TCGA-AN-A0FF-01A-11R-A034-07,-0.051804405
TCGA-AN-A0FJ-01A-11R-A00Z-07,-0.0697197
TCGA-AN-A0FK-01A-11R-A034-07,-0.099605486
TCGA-AN-A0FL-01A-11R-A034-07,-0.11450181
TCGA-AN-A0FN-01A-11R-A034-07,-0.014801208
TCGA-AN-A0FS-01A-11R-A034-07,-0.04476774
TCGA-AN-A0FT-01A-11R-A034-07,-0.06772234
TCGA-AN-A0FV-01A-11R-A00Z-07,-0.062646836
TCGA-AN-A0FW-01A-11R-A034-07,-0.072528735
TCGA-AN-A0FX-01A-11R-A034-07,-0.02633066
TCGA-AN-A0FY-01A-11R-A034-07,-0.058213968
TCGA-AN-A0FZ-01A-11R-A034-07,-0.09128678
TCGA-AN-A0G0-01A-11R-A034-07,-0.10569928
TCGA-AN-A0XL-01A-11R-A10J-07,-0.03494976
TCGA-AN-A0XN-01A-21R-A109-07,-0.049566563
TCGA-AN-A0XO-01A-11R-A109-07,-0.055718943
TCGA-AN-A0XP-01A-11R-A109-07,-0.08520849
TCGA-AN-A0XR-01A-11R-A109-07,-0.08675819
TCGA-AN-A0XS-01A-22R-A109-07,-0.042117126
TCGA-AN-A0XT-01A-11R-A109-07,-0.06603175
TCGA-AN-A0XU-01A-11R-A109-07,-0.031373914
TCGA-AN-A0XV-01A-11R-A109-07,-0.029189333
TCGA-AN-A0XW-01A-11R-A109-07,-0.029867332
TCGA-AO-A03L-01A-41R-A056-07,-0.056591816
TCGA-AO-A03M-01B-11R-A10J-07,-0.05163784
TCGA-AO-A03N-01B-11R-A10J-07,-0.05951561
TCGA-AO-A03O-01A-11R-A00Z-07,-0.098761395
TCGA-AO-A03P-01A-11R-A00Z-07,-0.0947571
TCGA-AO-A03R-01A-21R-A034-07,-0.049572278
TCGA-AO-A03T-01A-21R-A034-07,-0.024559021
TCGA-AO-A03U-01B-21R-A10J-07,-0.062807664
TCGA-AO-A03V-01A-11R-A115-07,-0.049157303
TCGA-AO-A0J2-01A-11R-A034-07,-0.07878897
TCGA-AO-A0J3-01A-11R-A034-07,-0.11946824
TCGA-AO-A0J4-01A-11R-A034-07,-0.032945607
TCGA-AO-A0J5-01A-11R-A034-07,-0.053694542
TCGA-AO-A0J6-01A-11R-A034-07,-0.08126681
TCGA-AO-A0J7-01A-11R-A034-07,-0.100793235
TCGA-AO-A0J8-01A-21R-A034-07,-0.056956854
TCGA-AO-A0J9-01A-11R-A034-07,-0.007070893
TCGA-AO-A0JA-01A-11R-A056-07,-0.046921887
TCGA-AO-A0JB-01A-11R-A32Y-07,-0.014609654
TCGA-AO-A0JC-01A-11R-A056-07,-0.016755844
TCGA-AO-A0JD-01A-11R-A056-07,-0.086165324
TCGA-AO-A0JE-01A-11R-A056-07,-0.02377243
TCGA-AO-A0JF-01A-11R-A056-07,-0.032390233
TCGA-AO-A0JG-01A-31R-A084-07,-0.045073148
TCGA-AO-A0JI-01A-21R-A056-07,-0.08344421
TCGA-AO-A0JJ-01A-11R-A056-07,-0.024042895
TCGA-AO-A0JL-01A-11R-A056-07,-0.036342803
TCGA-AO-A0JM-01A-21R-A056-07,-0.07477739
TCGA-AO-A124-01A-11R-A10J-07,-0.07195816
TCGA-AO-A125-01A-11R-A10J-07,-0.0966894
TCGA-AO-A126-01A-11R-A10J-07,-0.04288442
TCGA-AO-A128-01A-11R-A10J-07,-0.05866655
TCGA-AO-A129-01A-21R-A10J-07,-0.025937406
TCGA-AO-A12A-01A-21R-A115-07,-0.018765828
TCGA-AO-A12B-01A-11R-A10J-07,-0.112138174
TCGA-AO-A12C-01A-11R-A10J-07,-0.045624387
TCGA-AO-A12D-01A-11R-A115-07,-0.03534129
TCGA-AO-A12E-01A-11R-A10J-07,-0.032127555
TCGA-AO-A12F-01A-11R-A115-07,-0.05839013
TCGA-AO-A12G-01A-11R-A10J-07,-0.059458245
TCGA-AO-A12H-01A-11R-A115-07,-0.083727516
TCGA-AO-A1KO-01A-31R-A13Q-07,-0.036768023
TCGA-AO-A1KP-01A-11R-A13Q-07,-0.08117174
TCGA-AO-A1KQ-01A-11R-A13Q-07,-0.04586792
TCGA-AO-A1KR-01A-12R-A144-07,-0.07092719
TCGA-AO-A1KS-01A-11R-A13Q-07,-0.07702546
TCGA-AO-A1KT-01A-11R-A13Q-07,-0.049527206
TCGA-AQ-A04H-01B-11R-A10J-07,-0.092321806
TCGA-AQ-A04J-01A-02R-A034-07,-0.0020916467
TCGA-AQ-A04L-01B-21R-A10J-07,-0.074585445
TCGA-AQ-A0Y5-01A-11R-A14M-07,-0.05589856
TCGA-AQ-A1H2-01A-11R-A13Q-07,-0.09528319
TCGA-AQ-A1H3-01A-31R-A13Q-07,-0.034222823
TCGA-AQ-A54N-01A-11R-A266-07,-0.09783201
TCGA-AQ-A54O-01A-11R-A266-07,-0.060320575
TCGA-AQ-A7U7-01A-22R-A352-07,0.007529343
TCGA-AR-A0TP-01A-11R-A084-07,-0.067856744
TCGA-AR-A0TQ-01A-11R-A084-07,-0.058089025
TCGA-AR-A0TR-01A-11R-A084-07,-0.11849852
TCGA-AR-A0TS-01A-11R-A115-07,-0.01832178
TCGA-AR-A0TT-01A-31R-A084-07,-0.047329918
TCGA-AR-A0TU-01A-31R-A109-07,-0.09818093
TCGA-AR-A0TV-01A-21R-A084-07,-0.091225035
TCGA-AR-A0TW-01A-11R-A084-07,-0.113430046
TCGA-AR-A0TX-01A-11R-A084-07,-0.04165785
TCGA-AR-A0TY-01A-12R-A115-07,-0.09475104
TCGA-AR-A0TZ-01A-12R-A084-07,-0.08692728
TCGA-AR-A0U0-01A-11R-A109-07,-0.07677548
TCGA-AR-A0U2-01A-11R-A109-07,-0.075213775
TCGA-AR-A0U3-01A-11R-A109-07,-0.07911589
TCGA-AR-A0U4-01A-11R-A109-07,-0.06255952
TCGA-AR-A1AH-01A-11R-A12D-07,-0.091736846
TCGA-AR-A1AI-01A-11R-A12P-07,-0.09226169
TCGA-AR-A1AJ-01A-21R-A12P-07,-0.029831208
TCGA-AR-A1AK-01A-21R-A12P-07,-0.007874367
TCGA-AR-A1AL-01A-21R-A12P-07,-0.02422128
TCGA-AR-A1AM-01A-41R-A22K-07,-0.011453614
TCGA-AR-A1AN-01A-11R-A12P-07,-0.057260428
TCGA-AR-A1AO-01A-11R-A12P-07,-0.0067121284
TCGA-AR-A1AP-01A-11R-A12P-07,-0.04536089
TCGA-AR-A1AQ-01A-11R-A12P-07,-0.052399892
TCGA-AR-A1AR-01A-31R-A137-07,-0.076740436
TCGA-AR-A1AS-01A-11R-A12P-07,-0.09921462
TCGA-AR-A1AT-01A-11R-A12P-07,-0.062412135
TCGA-AR-A1AU-01A-11R-A12P-07,-0.023789681
TCGA-AR-A1AV-01A-21R-A12P-07,-0.08493485
TCGA-AR-A1AW-01A-21R-A12P-07,-0.03832011
TCGA-AR-A1AX-01A-11R-A12P-07,-0.01845566
TCGA-AR-A1AY-01A-21R-A12P-07,-0.07572284
TCGA-AR-A24H-01A-11R-A169-07,-0.08935723
TCGA-AR-A24K-01A-11R-A169-07,-0.106384195
TCGA-AR-A24L-01A-11R-A169-07,-0.04859451
TCGA-AR-A24M-01A-11R-A169-07,-0.062327392
TCGA-AR-A24N-01A-11R-A169-07,-0.07268297
TCGA-AR-A24O-01A-11R-A169-07,-0.0150464345
TCGA-AR-A24P-01A-11R-A169-07,-0.037919212
TCGA-AR-A24Q-01A-12R-A169-07,-0.042118832
TCGA-AR-A24R-01A-11R-A169-07,-0.06909625
TCGA-AR-A24S-01A-11R-A169-07,-0.051226728
TCGA-AR-A24T-01A-11R-A169-07,-0.040079758
TCGA-AR-A24U-01A-11R-A169-07,-0.048386894
TCGA-AR-A24V-01A-21R-A169-07,-0.050985873
TCGA-AR-A24W-01A-11R-A169-07,-0.024522273
TCGA-AR-A24X-01A-11R-A169-07,-0.07420959
TCGA-AR-A24Z-01A-11R-A169-07,-0.07639596
TCGA-AR-A250-01A-31R-A169-07,-0.055608533
TCGA-AR-A251-01A-12R-A169-07,-0.033541452
TCGA-AR-A252-01A-11R-A169-07,-0.030538194
TCGA-AR-A254-01A-21R-A169-07,-0.044324636
TCGA-AR-A255-01A-11R-A169-07,-0.030392863
TCGA-AR-A256-01A-11R-A169-07,-0.081401154
TCGA-AR-A2LE-01A-11R-A180-07,-0.07300642
TCGA-AR-A2LH-01A-31R-A18M-07,-0.017123533
TCGA-AR-A2LJ-01A-12R-A19W-07,-0.015530082
TCGA-AR-A2LK-01A-11R-A180-07,-0.069803745
TCGA-AR-A2LL-01A-11R-A180-07,-0.06867618
TCGA-AR-A2LM-01A-11R-A180-07,-0.019856889
TCGA-AR-A2LN-01A-21R-A18M-07,0.007150581
TCGA-AR-A2LO-01A-31R-A18M-07,-0.008970718
TCGA-AR-A2LQ-01A-22R-A18M-07,-0.005485437
TCGA-AR-A2LR-01A-12R-A18M-07,-0.005136845
TCGA-AR-A5QM-01A-11R-A27Q-07,-0.010639267
TCGA-AR-A5QN-01A-12R-A28M-07,-0.02924863
TCGA-AR-A5QP-01A-11R-A28M-07,-0.018107051
TCGA-AR-A5QQ-01A-11R-A28M-07,-0.03752396
TCGA-B6-A0I1-01A-11R-A21T-07,-0.07086728
TCGA-B6-A0I2-01A-11R-A034-07,-0.0856536
TCGA-B6-A0I5-01A-11R-A034-07,-0.039463
TCGA-B6-A0I6-01A-11R-A034-07,-0.04532213
TCGA-B6-A0I8-01A-11R-A034-07,-0.08600593
TCGA-B6-A0I9-01A-11R-A034-07,-0.08081093
TCGA-B6-A0IA-01A-11R-A034-07,-0.12641668
TCGA-B6-A0IB-01A-11R-A034-07,-0.082363196
TCGA-B6-A0IC-01A-11R-A034-07,-0.123037964
TCGA-B6-A0IE-01A-11R-A034-07,-0.05824179
TCGA-B6-A0IG-01A-11R-A034-07,-0.06669336
TCGA-B6-A0IH-01A-11R-A115-07,-0.012058456
TCGA-B6-A0IJ-01A-11R-A034-07,-0.07388204
TCGA-B6-A0IK-01A-12R-A056-07,-0.055715326
TCGA-B6-A0IM-01A-11R-A034-07,-0.08204348
TCGA-B6-A0IN-01A-11R-A034-07,-0.028688239
TCGA-B6-A0IO-01A-11R-A034-07,-0.06928612
TCGA-B6-A0IP-01A-11R-A034-07,-0.051326007
TCGA-B6-A0IQ-01A-11R-A034-07,-0.05236794
TCGA-B6-A0RE-01A-11R-A056-07,-0.0660656
TCGA-B6-A0RG-01A-11R-A056-07,-0.07559204
TCGA-B6-A0RH-01A-21R-A115-07,-0.040203266
TCGA-B6-A0RI-01A-11R-A056-07,-0.052763052
TCGA-B6-A0RL-01A-11R-A084-07,-0.13494062
TCGA-B6-A0RM-01A-11R-A084-07,-0.086651705
TCGA-B6-A0RN-01A-12R-A084-07,-0.07393681
TCGA-B6-A0RO-01A-22R-A084-07,-0.08132097
TCGA-B6-A0RP-01A-21R-A084-07,-0.05626769
TCGA-B6-A0RQ-01A-11R-A115-07,-0.037623595
TCGA-B6-A0RS-01A-11R-A084-07,-0.061839506
TCGA-B6-A0RT-01A-21R-A084-07,-0.011435731
TCGA-B6-A0RU-01A-11R-A084-07,-0.033146013
TCGA-B6-A0RV-01A-11R-A084-07,-0.048110466
TCGA-B6-A0WS-01A-11R-A115-07,-0.048031464
TCGA-B6-A0WT-01A-11R-A109-07,-0.046768054
TCGA-B6-A0WV-01A-11R-A109-07,-0.098211296
TCGA-B6-A0WW-01A-11R-A109-07,-0.09125431
TCGA-B6-A0WX-01A-11R-A109-07,-0.00897153
TCGA-B6-A0WY-01A-11R-A109-07,-0.031094676
TCGA-B6-A0WZ-01A-11R-A109-07,-0.07129845
TCGA-B6-A0X0-01A-21R-A115-07,-0.09236561
TCGA-B6-A0X1-01A-11R-A109-07,-0.06298115
TCGA-B6-A0X4-01A-11R-A109-07,-0.08687126
TCGA-B6-A0X5-01A-21R-A109-07,-0.11289988
TCGA-B6-A0X7-01A-11R-A10J-07,-0.034268424
TCGA-B6-A1KC-01B-11R-A157-07,-0.08509061
TCGA-B6-A1KF-01A-11R-A13Q-07,-0.094390996
TCGA-B6-A1KI-01A-11R-A14M-07,-0.065607995
TCGA-B6-A1KN-01A-11R-A13Q-07,-0.06429287
TCGA-B6-A2IU-01A-32R-A18M-07,-0.063381284
TCGA-B6-A3ZX-01A-11R-A239-07,-0.011812671
TCGA-B6-A400-01A-11R-A239-07,-0.015374047
TCGA-B6-A401-01A-11R-A239-07,-0.0027918727
TCGA-B6-A402-01A-11R-A239-07,-0.06154934
TCGA-B6-A408-01A-12R-A24H-07,-0.020162715
TCGA-B6-A409-01A-11R-A24H-07,-0.05142916
TCGA-B6-A40B-01A-11R-A239-07,-0.034349043
TCGA-B6-A40C-01A-11R-A239-07,-0.032550212
TCGA-BH-A0AU-01A-11R-A12P-07,-0.04450665
TCGA-BH-A0AV-01A-31R-A115-07,-0.04667222
TCGA-BH-A0AW-01A-11R-A056-07,-0.03752904
TCGA-BH-A0AY-01A-21R-A00Z-07,-0.057060976
TCGA-BH-A0AZ-01A-21R-A12P-07,-0.022417864
TCGA-BH-A0B0-01A-21R-A115-07,-0.019242873
TCGA-BH-A0B1-01A-12R-A056-07,-0.049953245
TCGA-BH-A0B3-01A-11R-A056-07,-0.041053336
TCGA-BH-A0B4-01A-11R-A00Z-07,-0.053153213
TCGA-BH-A0B5-01A-11R-A12P-07,-0.030301878
TCGA-BH-A0B6-01A-11R-A19W-07,-0.046712317
TCGA-BH-A0B7-01A-12R-A115-07,-0.015504544
TCGA-BH-A0B8-01A-21R-A056-07,-0.060672235
TCGA-BH-A0B9-01A-11R-A056-07,-0.037044942
TCGA-BH-A0BA-01A-11R-A056-07,-0.033958435
TCGA-BH-A0BC-01A-22R-A084-07,-0.042359296
TCGA-BH-A0BD-01A-11R-A034-07,-0.03671378
TCGA-BH-A0BF-01A-21R-A12P-07,-0.018951716
TCGA-BH-A0BG-01A-11R-A115-07,-0.05527262
TCGA-BH-A0BJ-01A-11R-A056-07,-0.044630975
TCGA-BH-A0BL-01A-11R-A115-07,-0.006166963
TCGA-BH-A0BM-01A-11R-A056-07,-0.024701571
TCGA-BH-A0BO-01A-23R-A12D-07,-0.030710613
TCGA-BH-A0BP-01A-11R-A115-07,-0.02561767
TCGA-BH-A0BQ-01A-21R-A115-07,-0.023519132
TCGA-BH-A0BR-01A-21R-A115-07,-0.03965403
TCGA-BH-A0BS-01A-11R-A12P-07,-0.11603012
TCGA-BH-A0BT-01A-11R-A12P-07,-0.05607958
TCGA-BH-A0BV-01A-11R-A00Z-07,-0.069798954
TCGA-BH-A0BW-01A-11R-A115-07,-0.055530116
TCGA-BH-A0BZ-01A-31R-A12P-07,-0.057960678
TCGA-BH-A0C0-01A-21R-A056-07,-0.050642084
TCGA-BH-A0C1-01B-11R-A12D-07,-0.05417597
TCGA-BH-A0C3-01A-21R-A12P-07,-0.02844107
TCGA-BH-A0C7-01B-11R-A115-07,-0.04878868
TCGA-BH-A0DD-01A-31R-A12P-07,-0.08232177
TCGA-BH-A0DE-01A-11R-A115-07,-0.028679186
TCGA-BH-A0DG-01A-21R-A12P-07,-0.023669735
TCGA-BH-A0DH-01A-11R-A084-07,-0.07570662
TCGA-BH-A0DI-01A-21R-A12P-07,-0.015516357
TCGA-BH-A0DK-01A-21R-A056-07,-0.01694615
TCGA-BH-A0DL-01A-11R-A115-07,-0.051155664
TCGA-BH-A0DO-01B-11R-A12D-07,-0.035396468
TCGA-BH-A0DP-01A-21R-A056-07,-0.01913877
TCGA-BH-A0DQ-01A-11R-A084-07,-0.029967016
TCGA-BH-A0DS-01A-11R-A056-07,-0.040359713
TCGA-BH-A0DT-01A-21R-A12D-07,-0.029141866
TCGA-BH-A0DV-01A-21R-A12P-07,-0.02340235
TCGA-BH-A0DX-01A-11R-A115-07,-0.030937677
TCGA-BH-A0DZ-01A-11R-A00Z-07,-0.081038475
TCGA-BH-A0E0-01A-11R-A056-07,-0.08005241
TCGA-BH-A0E1-01A-11R-A056-07,-0.06726961
TCGA-BH-A0E2-01A-11R-A056-07,-0.042667318
TCGA-BH-A0E6-01A-11R-A034-07,-0.032387298
TCGA-BH-A0E7-01A-11R-A034-07,-0.09794849
TCGA-BH-A0E9-01B-11R-A115-07,-0.005866632
TCGA-BH-A0EA-01A-11R-A115-07,-0.011762011
TCGA-BH-A0EB-01A-11R-A034-07,-0.058218397
TCGA-BH-A0EE-01A-11R-A034-07,-0.09378049
TCGA-BH-A0EI-01A-11R-A115-07,-0.048345704
TCGA-BH-A0GY-01A-11R-A056-07,-0.042625386
TCGA-BH-A0GZ-01A-11R-A056-07,-0.02620934
TCGA-BH-A0H0-01A-11R-A056-07,-0.10557024
TCGA-BH-A0H3-01A-11R-A12P-07,-0.032566737
TCGA-BH-A0H5-01A-21R-A115-07,-0.017781328
TCGA-BH-A0H6-01A-21R-A056-07,-0.05923692
TCGA-BH-A0H7-01A-13R-A056-07,-0.0635481
TCGA-BH-A0H9-01A-11R-A056-07,-0.073117055
TCGA-BH-A0HA-01A-11R-A12P-07,-0.028986204
TCGA-BH-A0HB-01A-11R-A056-07,-0.050106175
TCGA-BH-A0HF-01A-11R-A056-07,-0.02265091
TCGA-BH-A0HI-01A-11R-A084-07,-0.067696966
TCGA-BH-A0HK-01A-11R-A056-07,-0.04936463
TCGA-BH-A0HL-01A-11R-A10U-07,-0.09479957
TCGA-BH-A0HN-01A-11R-A10U-07,-0.09436747
TCGA-BH-A0HO-01A-11R-A034-07,-0.085632056
TCGA-BH-A0HP-01A-12R-A084-07,-0.031370837
TCGA-BH-A0HQ-01A-11R-A034-07,-0.045378212
TCGA-BH-A0HU-01A-11R-A034-07,-0.07736995
TCGA-BH-A0HW-01A-11R-A034-07,-0.11017657
TCGA-BH-A0HX-01A-21R-A056-07,-0.03590788
TCGA-BH-A0HY-01A-11R-A056-07,-0.077817865
TCGA-BH-A0RX-01A-21R-A084-07,-0.021093218
TCGA-BH-A0W3-01A-11R-A109-07,-0.09963009
TCGA-BH-A0W4-01A-11R-A109-07,-0.040496103
TCGA-BH-A0W5-01A-11R-A109-07,-0.0071738265
TCGA-BH-A0W7-01A-11R-A115-07,-0.003968116
TCGA-BH-A0WA-01A-11R-A109-07,-0.046659943
TCGA-BH-A18F-01A-11R-A12D-07,-0.03286131
TCGA-BH-A18G-01A-11R-A12D-07,-0.099078186
TCGA-BH-A18H-01A-11R-A12D-07,-0.05505001
TCGA-BH-A18I-01A-11R-A12D-07,-0.031835523
TCGA-BH-A18J-01A-11R-A12D-07,-0.05261827
TCGA-BH-A18K-01A-11R-A12D-07,-0.03304242
TCGA-BH-A18L-01A-32R-A12D-07,-0.11487702
TCGA-BH-A18M-01A-11R-A12D-07,-0.028711464
TCGA-BH-A18N-01A-11R-A12D-07,-0.08782326
TCGA-BH-A18P-01A-11R-A12D-07,-0.07828146
TCGA-BH-A18Q-01A-12R-A12D-07,-0.029284533
TCGA-BH-A18R-01A-11R-A12D-07,-0.062367175
TCGA-BH-A18S-01A-11R-A12D-07,-0.10292439
TCGA-BH-A18T-01A-11R-A12D-07,-0.10533502
TCGA-BH-A18U-01A-21R-A12D-07,-0.066852026
TCGA-BH-A18V-06A-11R-A213-07,-0.028106065
TCGA-BH-A18V-01A-11R-A12D-07,-0.056217976
TCGA-BH-A1EN-01A-11R-A13Q-07,-0.12257838
TCGA-BH-A1EO-01A-11R-A137-07,-0.057121675
TCGA-BH-A1ES-06A-12R-A24H-07,-0.052781947
TCGA-BH-A1ES-01A-11R-A137-07,-0.06670732
TCGA-BH-A1ET-01A-11R-A137-07,-0.062216517
TCGA-BH-A1EU-01A-11R-A137-07,-0.019313902
TCGA-BH-A1EV-01A-11R-A137-07,-0.051118206
TCGA-BH-A1EW-01A-11R-A137-07,-0.048052628
TCGA-BH-A1EX-01A-11R-A13Q-07,-0.047309395
TCGA-BH-A1EY-01A-11R-A13Q-07,-0.03561273
TCGA-BH-A1F0-01A-11R-A137-07,-0.022532549
TCGA-BH-A1F2-01A-31R-A13Q-07,-0.07147846
TCGA-BH-A1F5-01A-12R-A13Q-07,-0.0886817
TCGA-BH-A1F6-01A-11R-A13Q-07,-0.053320877
TCGA-BH-A1F8-01A-11R-A13Q-07,-0.09829694
TCGA-BH-A1FB-01A-11R-A13Q-07,-0.005383007
TCGA-BH-A1FC-01A-11R-A13Q-07,-0.08664757
TCGA-BH-A1FD-01A-11R-A13Q-07,-0.081092514
TCGA-BH-A1FE-06A-11R-A213-07,-0.052906446
TCGA-BH-A1FE-01A-11R-A13Q-07,-0.032299858
TCGA-BH-A1FG-01A-11R-A13Q-07,-0.09500917
TCGA-BH-A1FH-01A-12R-A13Q-07,-0.0071345232
TCGA-BH-A1FJ-01A-11R-A13Q-07,-0.089788236
TCGA-BH-A1FL-01A-11R-A13Q-07,-0.06472283
TCGA-BH-A1FM-01A-11R-A13Q-07,-0.10118779
TCGA-BH-A1FN-01A-11R-A13Q-07,-0.054529082
TCGA-BH-A1FR-01A-11R-A13Q-07,-0.05648562
TCGA-BH-A1FU-01A-11R-A14D-07,-0.03155729
TCGA-BH-A201-01A-11R-A14M-07,-0.030121164
TCGA-BH-A202-01A-11R-A14M-07,-0.05874416
TCGA-BH-A203-01A-12R-A169-07,-0.0508783
TCGA-BH-A204-01A-11R-A157-07,-0.11569322
TCGA-BH-A208-01A-11R-A157-07,-0.03196171
TCGA-BH-A209-01A-11R-A157-07,-0.054355916
TCGA-BH-A28O-01A-11R-A22K-07,0.0119447
TCGA-BH-A28Q-01A-11R-A16F-07,-0.053060655
TCGA-BH-A2L8-01A-11R-A18M-07,-0.0142916655
TCGA-BH-A42T-01A-11R-A24H-07,-0.04706022
TCGA-BH-A42U-01A-12R-A24H-07,0.016752552
TCGA-BH-A42V-01A-11R-A24H-07,-0.006336578
TCGA-BH-A5IZ-01A-11R-A27Q-07,-0.07420555
TCGA-BH-A5J0-01A-11R-A27Q-07,-0.031033317
TCGA-BH-A6R8-01A-21R-A33J-07,-0.078685634
TCGA-BH-A6R9-01A-21R-A32P-07,-0.037733316
TCGA-BH-A8FY-01A-11R-A36F-07,-0.0701108
TCGA-BH-A8FZ-01A-11R-A352-07,0.006156574
TCGA-BH-A8G0-01A-11R-A352-07,0.009568233
TCGA-BH-AB28-01A-31R-A41B-07,-0.029597571
TCGA-C8-A12K-01A-21R-A115-07,-0.049292132
TCGA-C8-A12L-01A-11R-A115-07,-0.06995349
TCGA-C8-A12M-01A-11R-A115-07,-0.10541216
TCGA-C8-A12N-01A-11R-A115-07,-0.040143378
TCGA-C8-A12O-01A-11R-A115-07,-0.0483233
TCGA-C8-A12P-01A-11R-A115-07,-0.07328191
TCGA-C8-A12Q-01A-11R-A115-07,-0.0534129
TCGA-C8-A12T-01A-11R-A115-07,-0.06548061
TCGA-C8-A12U-01A-11R-A115-07,-0.092041895
TCGA-C8-A12V-01A-11R-A115-07,-0.032153897
TCGA-C8-A12W-01A-11R-A115-07,-0.05696379
TCGA-C8-A12X-01A-11R-A115-07,-0.09329556
TCGA-C8-A12Y-01A-11R-A12D-07,-0.06161903
TCGA-C8-A12Z-01A-11R-A115-07,-0.093186505
TCGA-C8-A130-01A-31R-A115-07,-0.035607073
TCGA-C8-A131-01A-11R-A115-07,-0.052020025
TCGA-C8-A132-01A-31R-A115-07,-0.01234902
TCGA-C8-A133-01A-32R-A12D-07,-0.14540295
TCGA-C8-A134-01A-11R-A115-07,-0.05562336
TCGA-C8-A135-01A-11R-A115-07,-0.051042877
TCGA-C8-A137-01A-11R-A115-07,-0.111456074
TCGA-C8-A138-01A-11R-A115-07,-0.0036372645
TCGA-C8-A1HE-01A-11R-A13Q-07,-0.06810929
TCGA-C8-A1HF-01A-11R-A137-07,-0.056994177
TCGA-C8-A1HG-01A-11R-A137-07,-0.06435555
TCGA-C8-A1HI-01A-11R-A137-07,-0.04391259
